Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
15481,1.01,Premium,H,SI2,62.5,58.0,6.39,6.35,3.98,3959
25085,0.77,Premium,H,SI1,60.7,58.0,5.95,5.91,3.6,2369
24750,0.3,Premium,I,VS1,61.9,59.0,4.31,4.24,2.65,527
21530,0.3,Ideal,G,VS2,62.5,53.0,4.27,4.3,2.68,526
17390,0.73,Very Good,I,SI2,63.0,58.0,5.71,5.75,3.61,2093
3284,0.31,Ideal,F,VVS1,61.0,57.0,4.38,4.39,2.67,884
5641,0.71,Premium,F,VS2,62.8,57.0,5.69,5.64,3.56,2801
12693,1.0,Very Good,F,SI2,59.9,61.0,6.42,6.46,3.86,4255
16786,1.02,Premium,H,SI2,60.9,59.0,6.51,6.46,3.95,4284
6315,0.58,Good,E,SI1,61.0,62.0,5.36,5.33,3.26,1844
23449,0.36,Ideal,F,SI1,61.5,56.0,4.62,4.59,2.83,770
10382,1.5,Fair,F,SI1,64.3,58.0,7.04,7.09,4.54,10450
10083,0.7,Ideal,E,SI2,61.2,55.0,5.76,5.68,3.5,2239
9972,1.06,Ideal,F,VS2,,56.0,6.56,6.61,4.04,7641
2977,1.52,Ideal,G,VS2,61.3,59.0,7.35,7.4,4.52,12161
7144,1.01,Good,G,SI1,62.2,65.0,6.34,6.3,3.93,3871
11306,0.9,Good,H,SI1,58.9,61.0,6.27,6.36,3.72,3734
14127,0.55,Premium,I,VS2,61.7,55.0,5.35,5.29,3.28,1314
19973,0.8,Ideal,H,VS1,62.2,56.0,5.92,5.95,3.69,3581
13098,0.34,Very Good,D,VS2,62.9,56.0,4.44,4.5,2.81,805
15469,0.38,Very Good,D,VS2,60.9,58.0,4.63,4.67,2.83,933
5649,1.22,Ideal,I,VS1,61.9,55.7,6.81,6.84,4.23,6469
24552,1.0,Very Good,G,VS2,63.3,58.0,6.39,6.27,4.01,6048
21205,0.42,Premium,D,VS1,60.8,59.0,4.79,4.85,2.93,1179
4830,0.64,Good,F,VS2,59.3,60.7,5.59,5.66,3.34,2063
26609,0.5,Very Good,E,VS2,63.6,59.0,4.99,5.04,3.19,1446
20380,0.32,Ideal,D,SI1,62.6,55.0,4.39,4.36,2.74,756
6570,0.57,Premium,F,SI1,59.5,58.0,5.43,5.36,3.21,1571
7493,0.38,Ideal,E,VS2,61.5,55.0,4.67,4.7,2.88,813
5692,1.01,Very Good,G,VS2,62.5,59.0,6.34,6.37,3.97,6204
19151,0.5,Premium,F,SI2,59.9,60.0,5.22,5.16,3.11,1125
7625,0.3,Ideal,D,VS1,60.8,58.0,4.31,4.34,2.63,742
26037,0.52,Very Good,F,SI1,62.3,55.0,5.14,5.17,3.21,1227
4714,0.3,Ideal,I,SI2,62.0,54.0,4.31,4.34,2.68,348
12364,1.26,Ideal,G,VS1,61.6,56.0,6.96,7.03,4.31,9078
7867,0.31,Ideal,G,IF,60.7,58.0,4.37,4.41,2.67,871
18256,2.07,Good,I,VS2,61.8,61.0,8.12,8.16,5.03,18707
9912,1.54,Good,I,VS1,63.6,60.0,7.3,7.33,4.65,10164
21074,1.56,Good,I,SI1,64.0,57.0,7.32,7.28,4.67,6246
9295,2.0,Premium,E,SI2,60.3,58.0,8.15,8.08,4.89,12987
6114,0.58,Ideal,I,VVS1,62.3,53.0,5.38,5.4,3.36,1580
18573,0.32,Premium,H,VS2,61.9,58.0,4.37,4.39,2.71,505
15242,0.74,Very Good,J,IF,60.3,58.0,5.82,5.86,3.52,2277
18267,1.6,Very Good,I,VS1,58.6,58.0,7.66,7.72,4.51,10824
23458,1.7,Premium,H,SI1,61.8,61.0,7.59,7.52,4.67,11848
19446,2.0,Good,F,SI1,62.8,62.0,8.0,8.03,5.03,18069
24896,1.05,Very Good,H,SI1,60.5,58.0,6.55,6.6,3.98,5406
17897,0.7,Good,F,SI1,57.9,63.0,5.8,5.84,3.37,2190
21950,1.05,Very Good,F,VVS2,61.3,59.0,6.48,6.56,4.0,8537
7770,0.32,Very Good,F,SI2,62.6,56.0,4.37,4.41,2.75,421
286,0.51,Very Good,G,VS1,62.7,56.0,5.08,5.13,3.2,1656
8041,0.92,Premium,H,SI1,59.2,60.0,6.4,6.35,3.76,2968
16552,0.74,Very Good,E,VS1,63.1,58.0,5.75,5.73,3.62,2849
6125,0.32,Very Good,F,VVS2,63.2,52.0,4.38,4.39,2.77,683
23621,0.74,Premium,E,VS2,62.7,58.0,5.72,5.77,3.6,3285
16983,1.0,Very Good,G,VS2,61.1,55.0,6.44,6.5,3.95,7743
3537,0.33,Ideal,G,VVS1,61.7,54.0,4.47,4.48,2.76,868
16318,0.32,Very Good,D,VS2,62.9,59.0,4.36,4.39,2.75,657
15200,0.32,Ideal,E,VS2,62.1,56.0,4.38,4.41,2.73,702
16332,1.05,Premium,E,SI1,61.2,58.0,6.57,6.53,4.01,5433
15037,1.0,Premium,E,SI2,60.4,60.0,6.49,6.46,3.91,4648
21789,1.17,Ideal,G,VS2,61.4,56.0,6.77,6.81,4.17,7550
12941,0.86,Premium,F,SI2,,58.0,6.12,6.15,3.79,2980
9029,1.8,Premium,D,SI1,61.2,58.0,7.88,7.7,4.79,12338
14407,1.23,Very Good,H,SI1,63.0,55.0,6.72,6.78,4.27,5665
16888,0.39,Ideal,I,IF,60.8,56.0,4.73,4.75,2.88,865
24833,1.32,Ideal,E,SI2,62.7,56.0,7.03,6.97,4.39,7037
21359,1.0,Fair,F,SI1,67.1,57.0,6.06,6.1,4.08,4328
6817,0.32,Premium,E,VS2,61.7,58.0,4.41,4.38,2.71,900
2048,1.26,Ideal,I,SI2,62.0,56.0,7.0,6.94,4.32,5363
10190,0.51,Very Good,E,VS2,59.5,63.0,5.22,5.17,3.09,1671
954,0.53,Premium,G,VS2,60.7,59.0,5.24,5.18,3.16,1607
17162,0.34,Ideal,D,SI1,62.8,55.0,4.5,4.45,2.81,803
4524,0.31,Ideal,D,SI1,62.6,56.0,4.33,4.36,2.72,571
26202,0.31,Very Good,G,VVS1,62.6,61.0,4.28,4.31,2.69,816
20765,0.5,Premium,F,SI2,61.4,61.0,5.14,5.09,3.14,1172
25437,0.3,Very Good,D,SI2,61.0,61.0,4.25,4.31,2.61,447
8573,0.53,Very Good,G,VS1,60.2,55.0,5.25,5.28,3.17,1722
10917,0.31,Very Good,F,VVS1,61.8,59.0,4.33,4.35,2.68,897
4242,0.7,Premium,G,VS1,61.4,59.0,5.74,5.59,3.51,2535
6362,0.4,Ideal,I,VS2,61.8,56.0,4.73,4.79,2.94,639
11933,0.34,Premium,I,VVS1,61.9,58.0,4.52,4.43,2.77,803
12133,0.7,Ideal,F,VS1,61.7,55.0,5.72,5.76,3.54,3154
26434,0.38,Very Good,F,SI2,60.1,60.0,4.7,4.75,2.84,644
1401,1.3,Ideal,G,IF,61.3,56.0,7.03,7.06,4.32,12932
1722,0.32,Ideal,D,SI1,62.8,56.0,4.42,4.37,2.76,756
21333,0.8,Very Good,G,VS1,62.7,56.0,5.9,5.94,3.71,3673
5942,1.54,Premium,D,VS2,62.7,59.0,7.33,7.29,4.58,16921
9505,0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,2310
16549,1.01,Premium,H,SI2,61.1,59.0,6.54,6.46,3.97,4242
600,0.7,Ideal,I,VVS1,62.3,55.0,5.7,5.64,3.53,2536
25134,0.39,Good,G,VVS2,63.4,57.0,4.62,4.65,2.94,894
4995,0.28,Ideal,E,VVS2,62.4,56.0,4.2,4.16,2.61,828
13231,1.01,Very Good,E,SI2,62.0,60.0,6.36,6.41,3.96,4445
18048,0.58,Very Good,H,SI1,62.4,55.0,5.32,5.36,3.33,1262
995,1.05,Ideal,I,VS2,62.2,55.8,6.49,6.52,4.04,6279
10958,0.7,Good,D,SI2,58.3,60.0,5.81,5.89,3.41,2242
565,0.8,Ideal,H,SI2,62.4,57.0,5.91,5.83,3.66,2122
24998,2.2,Premium,H,SI2,58.2,59.0,8.52,8.47,4.94,11147
13496,0.57,Premium,F,VS2,59.8,59.0,5.4,5.37,3.22,1760
4219,0.46,Very Good,F,SI2,62.6,58.0,4.88,4.96,3.08,815
21098,1.16,Premium,G,VS2,59.9,60.0,6.88,6.85,4.11,7203
24442,1.1,Ideal,F,VS2,60.7,57.0,6.66,6.7,4.05,8977
2278,0.33,Ideal,G,IF,62.1,56.0,4.44,4.41,2.75,1052
17673,0.7,Very Good,G,SI1,63.5,56.0,5.64,5.7,3.6,2293
9638,3.0,Premium,I,SI2,60.7,59.0,9.3,9.14,5.6,16970
298,0.35,Ideal,F,VVS2,62.1,56.0,4.52,4.56,2.82,745
14861,0.9,Very Good,E,SI2,63.4,62.0,6.02,6.0,3.81,3084
17716,1.01,Very Good,D,VS2,62.9,58.0,6.35,6.41,4.01,6738
9088,0.53,Premium,F,SI2,62.5,57.0,5.17,5.11,3.21,1242
19845,0.29,Very Good,E,VVS2,60.9,57.0,4.29,4.32,2.62,674
25852,0.41,Very Good,F,VS1,63.0,57.0,4.66,4.7,2.95,931
24305,1.73,Premium,F,SI2,62.4,60.0,7.6,7.55,4.73,9494
24735,0.4,Ideal,D,VS2,60.5,57.0,4.8,4.76,2.89,1125
5005,1.02,Very Good,J,SI1,61.4,58.0,6.47,6.5,3.98,4137
24405,1.19,Ideal,H,I1,60.3,57.0,6.93,6.83,4.15,3864
23432,0.91,Premium,H,VS2,61.8,60.0,6.22,6.18,3.83,4238
21852,0.75,Good,G,SI2,,62.0,5.66,5.61,3.6,2115
8187,0.71,Ideal,F,VS1,61.7,55.0,5.73,5.77,3.55,3041
12486,0.93,Ideal,F,SI2,61.9,57.0,6.21,6.25,3.86,3941
20703,0.3,Very Good,E,VS1,60.2,57.0,4.37,4.3,2.61,653
20893,2.01,Good,H,SI2,63.7,59.0,7.89,7.84,5.01,12423
602,0.35,Ideal,F,VVS2,60.8,55.0,4.58,4.61,2.79,872
486,1.52,Premium,E,SI1,62.5,59.0,7.33,7.26,4.56,12418
14011,1.52,Premium,I,VS1,60.6,57.0,7.51,7.44,4.53,10300
16553,0.82,Ideal,D,SI2,62.1,57.0,6.04,6.0,3.74,3357
23715,0.73,Ideal,I,VS1,62.1,54.0,5.77,5.8,3.59,2167
7826,0.32,Ideal,G,VVS1,61.8,55.0,4.4,4.43,2.73,814
13101,1.64,Fair,E,SI2,63.1,60.0,7.58,7.5,4.75,8954
11423,0.31,Premium,G,VS1,62.8,58.0,4.3,4.27,2.69,802
9296,1.05,Premium,H,SI1,62.2,58.0,6.5,6.46,4.03,4682
17632,1.05,Premium,E,IF,59.0,58.0,6.66,6.7,3.94,11838
26744,0.6,Ideal,D,VVS1,61.6,56.0,5.41,5.43,3.34,3570
14998,0.27,Very Good,E,VS1,60.2,58.0,4.19,4.22,2.53,470
21266,0.32,Premium,H,VVS1,61.5,59.0,4.41,4.37,2.7,936
5234,1.06,Premium,E,VS1,59.1,58.0,6.66,6.71,3.95,6669
12770,0.55,Premium,D,VS2,61.3,60.0,5.29,5.28,3.24,2030
19470,0.32,Ideal,D,SI2,61.8,55.0,4.42,4.38,2.72,612
10470,0.43,Ideal,G,SI1,62.6,56.0,4.79,4.82,3.01,789
5378,0.9,Ideal,H,VS1,60.9,57.0,6.2,6.24,3.79,4201
13978,0.37,Ideal,D,VS2,61.1,56.0,4.64,4.66,2.84,1050
4499,0.9,Good,G,SI1,62.8,59.0,6.08,6.12,3.83,3734
136,2.2,Ideal,G,SI2,59.9,57.0,8.54,8.49,5.1,14691
24515,0.9,Good,H,SI1,64.4,58.0,6.04,6.08,3.9,3465
3600,0.75,Fair,J,VS2,59.1,66.0,5.99,5.82,3.49,1944
13132,0.23,Very Good,F,VS2,63.4,56.0,3.84,3.89,2.45,402
9977,0.41,Ideal,F,VS1,62.1,56.0,4.8,4.77,2.97,1076
24152,0.84,Very Good,G,VS2,61.8,57.0,6.04,6.07,3.74,3596
11768,0.7,Premium,F,VS2,60.6,58.0,5.8,5.72,3.49,2822
12406,0.53,Very Good,G,VVS2,62.2,54.0,5.19,5.23,3.23,1827
18785,0.7,Ideal,F,VVS2,61.5,56.0,5.7,5.78,3.53,4439
22996,0.34,Ideal,G,VVS2,62.6,54.0,4.44,4.47,2.79,775
21260,1.25,Premium,H,SI2,60.5,61.0,6.97,6.91,4.2,4200
9893,0.47,Ideal,I,VS2,62.1,54.0,4.99,5.03,3.11,884
10171,0.56,Premium,F,VVS1,61.1,56.0,5.41,5.3,3.27,2218
7701,0.53,Ideal,E,VS2,62.0,56.0,5.16,5.2,3.21,1739
8606,0.34,Good,E,SI2,63.1,56.0,4.46,4.51,2.83,445
12206,1.11,Very Good,H,SI2,59.0,59.0,6.79,6.82,4.02,4584
695,0.71,Ideal,E,SI2,,57.0,5.74,5.78,3.54,2470
22392,0.9,Very Good,H,VS2,61.6,63.0,6.14,6.1,3.77,3810
22904,0.51,Ideal,E,VS2,62.6,55.0,5.08,5.11,3.19,1656
17640,0.55,Ideal,F,SI2,61.2,56.0,5.29,5.23,3.22,1263
18357,1.07,Very Good,H,VS1,62.5,56.0,6.52,6.55,4.08,6262
6152,1.07,Fair,F,SI1,60.6,66.0,6.65,6.46,3.97,4554
8406,1.01,Premium,D,VVS2,62.2,59.0,6.36,6.3,3.94,8065
19789,0.41,Premium,H,VVS1,60.4,58.0,4.79,4.85,2.91,1043
11903,1.0,Ideal,E,SI1,,54.2,6.32,6.4,4.01,5728
11140,0.3,Premium,I,VVS1,61.2,60.0,4.29,4.27,2.62,709
4177,0.3,Ideal,E,VS2,62.4,57.0,4.29,4.24,2.66,844
3855,1.12,Ideal,G,SI1,62.0,55.0,6.65,6.68,4.13,5451
19476,2.03,Premium,J,SI1,60.1,58.0,8.26,8.21,4.95,12492
9544,0.74,Ideal,G,VS1,60.9,55.0,5.84,5.91,3.58,3635
23668,0.33,Very Good,I,SI1,62.8,58.0,4.39,4.43,2.77,445
2523,0.51,Premium,E,VS2,61.6,58.0,5.18,5.15,3.18,1567
12655,0.35,Good,G,SI1,,56.0,4.46,4.5,2.84,522
18555,0.57,Very Good,F,VVS2,60.7,58.0,5.32,5.35,3.24,2351
24460,0.34,Good,F,VS1,60.6,63.0,4.46,4.59,2.74,696
19325,0.64,Premium,F,SI1,60.1,60.0,5.62,5.57,3.36,1901
15822,0.43,Very Good,F,SI1,62.9,60.0,4.77,4.8,3.01,792
11826,0.47,Premium,G,SI1,62.7,58.0,4.97,4.99,3.12,931
18738,1.11,Ideal,F,VS2,60.9,57.0,6.69,6.75,4.09,8233
9224,1.05,Ideal,G,VVS2,60.4,54.0,6.6,6.65,4.0,9000
6952,0.24,Ideal,F,IF,61.6,57.0,3.97,4.0,2.45,678
9370,1.52,Good,H,SI1,64.1,59.0,7.11,7.18,4.58,8915
8227,0.33,Very Good,F,SI1,60.9,54.0,4.47,4.52,2.73,588
24581,0.71,Very Good,G,SI1,63.2,58.0,5.58,5.68,3.56,2137
9301,0.42,Ideal,E,VVS2,61.3,56.0,4.81,4.85,2.96,1216
11550,2.01,Premium,J,VS2,58.6,61.0,8.18,8.14,4.78,10401
23514,0.32,Premium,E,SI1,62.3,58.0,4.37,4.4,2.73,561
13957,1.04,Very Good,H,SI1,,63.0,6.59,6.55,3.87,4484
18132,0.55,Ideal,F,SI2,61.1,56.0,5.25,5.33,3.24,1313
16971,0.79,Very Good,E,SI1,60.4,59.0,5.97,5.99,3.61,3077
15938,0.51,Premium,G,SI2,58.6,59.0,5.3,5.25,3.09,1026
24826,0.3,Very Good,G,VS1,63.1,59.0,4.27,4.25,2.69,776
18731,1.23,Very Good,G,VVS1,61.2,55.8,6.9,6.94,4.23,11081
11969,1.01,Good,F,SI2,56.9,60.0,6.68,6.64,3.79,4077
23570,0.8,Ideal,H,VS2,62.1,54.0,5.96,5.99,3.71,3030
20614,1.01,Fair,E,SI2,57.1,59.0,6.65,6.69,3.81,4600
13376,0.3,Ideal,F,VS2,62.6,54.0,4.3,4.33,2.7,567
13204,0.41,Ideal,E,VVS2,61.8,57.0,4.8,4.75,2.95,1243
20449,1.5,Ideal,F,SI1,62.0,60.0,7.32,7.29,4.53,12466
19552,1.43,Very Good,G,VS2,62.2,58.0,7.15,7.18,4.46,10419
10602,0.42,Ideal,H,SI2,61.4,56.0,4.81,4.86,2.97,625
15118,1.51,Ideal,E,VS2,61.7,55.0,7.37,7.34,4.54,14482
9486,1.01,Premium,D,SI1,61.6,60.0,6.47,6.43,3.97,5543
1240,1.02,Very Good,F,SI1,61.9,58.0,6.43,6.49,4.0,5019
4126,1.5,Ideal,G,SI1,62.0,56.0,7.33,7.29,4.53,11180
1416,0.54,Very Good,F,VS1,60.0,61.0,5.31,5.26,3.17,1657
23088,0.33,Very Good,F,VVS1,60.1,56.0,4.53,4.56,2.73,841
4033,0.72,Ideal,I,VS2,61.1,56.0,5.76,5.82,3.54,2337
7875,1.01,Good,F,VS2,62.1,58.0,6.28,6.35,3.92,6288
3231,0.7,Premium,E,VS2,59.5,59.0,5.82,5.77,3.45,2862
4640,0.33,Ideal,D,SI2,62.0,57.0,4.45,4.46,2.76,492
19504,0.8,Good,E,SI2,57.7,65.0,6.13,6.08,3.52,2640
11851,0.7,Very Good,F,VS2,61.7,63.0,5.61,5.64,3.47,2737
5112,1.09,Ideal,F,SI1,62.0,56.0,6.56,6.61,4.08,5665
12805,0.4,Ideal,J,VS1,61.5,58.0,4.73,4.76,2.92,633
26470,2.1,Premium,I,SI1,61.5,59.0,8.28,8.24,5.08,15818
18706,0.91,Very Good,H,VS2,63.1,56.0,6.2,6.13,3.89,3567
22508,0.41,Premium,D,SI2,59.9,60.0,4.8,4.78,2.87,795
21215,0.59,Premium,F,SI1,61.7,60.0,5.37,5.39,3.32,1412
7566,1.54,Ideal,J,VS1,62.2,59.0,7.34,7.38,4.58,8848
12234,2.03,Good,D,SI2,63.1,59.0,8.12,7.99,5.08,13109
4330,0.65,Premium,G,SI1,61.9,58.0,5.54,5.51,3.42,1612
22451,0.9,Ideal,G,SI1,62.4,57.0,6.15,6.19,3.85,4059
22599,0.54,Good,H,VS2,63.2,55.0,5.2,5.24,3.3,1338
22958,0.42,Premium,D,VVS2,62.8,59.0,4.76,4.73,2.98,1241
24517,0.9,Very Good,I,VVS1,63.5,58.0,6.06,6.09,3.86,4161
15415,1.55,Ideal,J,VS1,60.4,57.0,7.52,7.54,4.55,8548
845,1.14,Ideal,E,VVS2,62.3,55.0,6.68,6.71,4.17,10512
23140,0.71,Very Good,F,SI2,59.2,60.0,5.85,5.91,3.48,2134
9173,0.93,Fair,H,SI1,64.6,58.0,6.13,6.07,3.94,3750
11724,1.0,Premium,F,VS2,,55.0,6.38,6.35,4.0,5864
4739,0.31,Ideal,D,SI2,62.6,57.0,4.35,4.27,2.7,593
10567,0.3,Ideal,F,VS2,62.5,55.0,4.31,4.27,2.68,776
21625,0.37,Good,H,SI1,63.2,57.0,4.54,4.58,2.88,533
21582,0.79,Ideal,I,SI1,61.6,56.0,5.95,5.97,3.67,2756
20790,0.43,Very Good,F,SI1,62.4,57.0,4.79,4.82,3.0,792
15944,2.13,Premium,H,SI2,62.3,57.0,8.24,8.16,5.11,17073
19764,0.7,Ideal,F,VS1,61.5,55.0,5.73,5.75,3.53,3261
8479,0.32,Ideal,G,VS2,62.0,57.0,4.41,4.39,2.73,720
14227,1.0,Very Good,E,VS2,62.8,60.0,6.32,6.36,3.98,6600
16233,0.47,Good,E,SI1,60.2,64.0,5.1,5.04,3.05,987
747,0.3,Premium,I,VS1,61.7,59.0,4.3,4.26,2.64,608
188,0.75,Very Good,I,SI1,63.7,56.0,5.73,5.77,3.66,2300
22889,0.9,Premium,D,SI1,61.5,58.0,6.21,6.15,3.8,4304
2085,0.3,Ideal,G,VS1,61.8,55.0,4.31,4.33,2.67,605
17325,1.12,Premium,H,SI2,62.4,58.0,6.63,6.58,4.12,4250
23322,0.72,Premium,G,SI1,61.3,56.0,5.79,5.76,3.54,2316
11607,0.41,Ideal,F,VVS1,60.7,56.0,4.81,4.85,2.93,1295
9832,0.24,Very Good,D,VS2,,59.0,4.03,4.04,2.43,419
11138,0.57,Ideal,H,SI1,61.8,57.0,5.32,5.36,3.3,1397
3180,0.26,Very Good,H,VVS1,62.5,58.0,4.08,4.11,2.56,468
11364,2.09,Good,I,SI1,57.9,63.0,8.37,8.46,4.87,16294
8884,0.4,Ideal,D,VVS1,62.8,57.0,4.65,4.68,2.93,1279
10110,0.7,Premium,G,IF,60.0,59.0,5.75,5.79,3.46,3447
9559,1.24,Ideal,H,VVS2,62.0,56.0,6.92,6.86,4.27,8069
15991,0.41,Premium,F,VS1,61.1,58.0,4.78,4.74,2.91,1076
9175,0.34,Very Good,F,SI2,63.3,54.0,4.48,4.46,2.83,574
12401,1.04,Good,F,SI2,64.0,60.0,6.38,6.33,4.07,3581
10010,1.53,Very Good,G,VVS2,62.5,57.0,7.33,7.38,4.6,15466
25211,1.2,Ideal,I,VVS2,61.5,56.0,6.79,6.84,4.19,7877
13152,0.78,Very Good,H,SI2,63.5,56.0,5.82,5.86,3.71,2265
21971,1.02,Good,J,SI2,62.2,61.0,6.41,6.48,4.01,3639
3341,1.52,Premium,D,SI2,59.1,58.0,7.48,7.45,4.41,9959
629,1.01,Very Good,G,VS2,61.9,58.0,6.37,6.42,3.96,6047
26782,0.3,Very Good,D,SI2,63.0,55.0,4.25,4.26,2.68,447
25382,0.53,Ideal,D,VS2,61.2,56.0,5.2,5.23,3.19,1857
25727,0.9,Ideal,E,SI1,59.1,59.0,6.31,6.37,3.75,4439
22055,0.44,Premium,H,VS2,61.3,58.0,4.91,4.88,3.0,1040
1032,0.52,Ideal,H,VVS1,60.4,57.0,5.2,5.23,3.15,1778
21068,0.53,Ideal,H,VVS1,62.4,54.0,5.18,5.2,3.24,1743
15821,0.51,Very Good,E,SI1,60.8,57.0,5.19,5.24,3.17,1438
3610,2.0,Very Good,I,SI1,63.6,57.0,7.9,7.99,5.05,14057
25267,0.3,Premium,G,VVS2,60.6,58.0,4.36,4.35,2.64,878
11454,1.2,Ideal,G,VS2,62.8,54.0,6.75,6.79,4.25,8414
10908,1.06,Premium,G,VS2,62.5,58.0,6.52,6.47,4.06,5543
14290,0.91,Premium,F,SI2,61.0,51.0,6.24,6.21,3.8,3546
23078,0.31,Premium,H,VVS2,61.2,60.0,4.39,4.37,2.68,802
11497,0.33,Very Good,G,SI2,60.0,56.0,4.52,4.55,2.73,460
143,0.41,Premium,E,VS1,62.3,59.0,4.74,4.76,2.96,1079
17086,1.07,Premium,G,SI2,62.5,59.0,6.5,6.47,4.05,3296
20063,1.36,Ideal,F,VVS1,61.3,57.0,7.23,7.13,4.4,15386
10969,0.31,Premium,G,SI2,61.3,58.0,4.4,4.37,2.69,523
5609,1.65,Premium,G,SI2,62.2,58.0,7.62,7.55,4.72,9970
14890,0.5,Ideal,E,VS2,61.4,57.0,5.11,5.08,3.13,1746
14872,0.55,Ideal,F,VVS1,61.9,55.0,5.27,5.3,3.27,2380
9310,1.51,Ideal,D,VS2,62.1,58.0,7.32,7.34,4.55,15821
23806,2.09,Very Good,I,SI2,63.0,57.0,8.09,8.13,5.11,14704
19264,0.59,Premium,D,VVS2,62.6,58.0,5.34,5.4,3.36,2515
23186,0.58,Fair,F,SI2,64.7,56.0,5.31,5.24,3.41,1088
16188,0.7,Very Good,F,VVS2,61.3,59.0,5.69,5.73,3.5,3974
21974,1.5,Good,G,VS2,63.8,56.0,7.2,7.15,4.58,11508
11004,0.41,Ideal,G,IF,61.7,56.0,4.8,4.77,2.95,1431
10678,0.9,Premium,D,SI1,62.1,60.0,6.2,6.14,3.83,3812
6669,0.52,Ideal,H,IF,59.2,58.0,5.23,5.31,3.12,1967
23845,0.7,Premium,G,VS1,62.6,60.0,5.58,5.66,3.52,2512
2397,1.11,Premium,H,VS2,62.0,59.0,6.66,6.59,4.11,5395
660,0.33,Ideal,F,VS2,60.5,55.0,4.55,4.47,2.73,854
11193,0.31,Good,G,VS2,63.2,58.0,4.28,4.3,2.71,507
4355,0.41,Ideal,D,SI1,61.7,54.0,4.79,4.78,2.95,1015
14789,0.41,Ideal,E,SI1,62.5,55.0,4.73,4.77,2.97,755
21077,1.03,Ideal,G,VS2,61.6,55.0,6.49,6.54,4.01,7064
23054,1.0,Fair,F,SI1,68.7,55.0,6.06,5.88,4.11,3387
6344,0.76,Very Good,E,VS2,63.0,59.0,5.76,5.79,3.64,3162
8537,0.31,Very Good,G,SI1,62.8,55.0,4.32,4.38,2.73,462
15702,0.55,Ideal,D,SI1,61.3,56.0,5.28,5.33,3.25,1611
10347,0.45,Good,F,VS1,57.6,62.5,5.05,5.09,2.91,1144
8902,0.41,Ideal,I,VVS1,62.3,53.0,4.77,4.79,2.98,785
9523,1.51,Premium,G,VS2,59.2,61.0,7.48,7.44,4.42,12229
26097,1.0,Good,I,SI1,65.2,56.0,6.21,6.27,4.07,3836
3797,0.35,Ideal,I,VVS1,61.6,55.0,4.55,4.58,2.81,628
3882,0.41,Good,E,VS2,63.1,64.0,4.66,4.63,2.93,981
6928,0.32,Good,D,SI1,63.8,56.0,4.35,4.33,2.77,756
16619,0.51,Ideal,D,VS1,62.5,57.0,5.08,5.13,3.19,1779
9381,0.32,Premium,G,VVS2,61.7,59.0,4.41,4.37,2.71,936
21796,1.05,Ideal,G,VS2,61.1,57.0,6.55,6.52,3.99,5504
12205,0.43,Ideal,G,SI2,62.3,53.0,4.84,4.86,3.02,696
22601,0.63,Ideal,E,VS1,61.5,56.0,5.5,5.53,3.39,2503
3980,2.03,Premium,H,VS2,62.6,59.0,8.06,8.1,5.06,17975
5671,1.52,Very Good,H,VVS2,62.8,56.0,7.3,7.32,4.59,12648
7121,0.32,Ideal,D,SI2,62.4,54.0,4.38,4.4,2.74,477
14117,1.01,Good,F,VS2,63.1,60.0,6.36,6.39,4.02,6416
22761,0.52,Ideal,G,IF,61.5,56.0,5.21,5.16,3.19,2164
5507,0.59,Ideal,G,VS2,62.9,56.0,5.35,5.33,3.36,1622
398,0.33,Premium,F,SI2,62.3,58.0,4.43,4.4,2.75,557
7883,0.35,Good,F,SI2,,56.0,4.48,4.45,2.85,591
18446,0.7,Ideal,D,SI2,62.1,56.0,5.67,5.71,3.53,2575
5971,1.01,Premium,H,VS2,62.5,58.0,6.41,6.33,3.98,5611
18930,0.31,Very Good,F,VS2,58.3,61.0,4.44,4.48,2.6,583
21402,0.51,Ideal,G,VVS2,61.3,57.0,5.12,5.15,3.15,1875
19058,0.59,Ideal,D,SI1,61.3,59.0,5.36,5.4,3.3,1793
5738,1.35,Very Good,H,VVS2,63.1,56.0,6.95,7.03,4.41,8644
25574,1.0,Good,H,SI2,63.9,55.0,6.41,6.34,4.07,3584
8534,0.3,Premium,E,VS2,59.2,59.0,4.37,4.41,2.6,658
5897,0.73,Premium,D,VS2,59.8,58.0,5.89,5.85,3.51,3250
18154,0.3,Good,H,SI1,63.8,55.0,4.26,4.2,2.7,554
1103,0.51,Good,F,SI1,64.1,58.0,5.03,5.02,3.22,1274
17831,0.71,Ideal,F,VS1,61.4,56.0,5.75,5.78,3.54,3710
21802,1.21,Ideal,I,VS1,60.3,60.0,6.89,6.93,4.17,6279
12003,0.7,Fair,J,VS2,64.6,58.0,5.58,5.56,3.6,1672
8508,2.01,Good,I,VS2,64.3,60.0,7.91,7.86,5.07,11954
805,0.41,Premium,F,VS1,61.2,57.0,4.8,4.77,2.93,1076
22980,1.21,Premium,J,SI1,62.7,57.0,6.77,6.72,4.23,4391
22128,2.01,Good,I,SI1,58.5,62.0,8.24,8.31,4.84,14998
14096,0.7,Premium,E,SI2,60.6,58.0,5.78,5.73,3.49,2442
19589,0.26,Very Good,F,VS1,60.5,59.0,4.12,4.18,2.51,453
